"url","eingereicht_am","mitunterzeichner"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234226","28.09.2023","Clivaz Christophe, Brenzikofer Florence, Egger Kurt, Flach Beat, Girod Bastien, Gysin Greta, Klopfenstein Broggini Delphine, Masshardt Nadine, Munz Martina, Pasquier-Eichenberger Isabelle, Pointet François, Python Valentine, Roduit Benjamin, Ryser Franziska, Schneider Schüttel Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234222","28.09.2023","Hurni Baptiste, Piller Carrard Valérie, Amoos Emmanuel, Dandrès Christian, de la Reussille Denis, Fehlmann Rielle Laurence, Fivaz Fabien, Friedl Claudia, Gysi Barbara, Marti Min Li, Nordmann Roger, Pult Jon, Schneider Schüttel Ursula, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234165","28.09.2023","Walder Nicolas, Arslan Sibel, Baumann Kilian, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Girod Bastien, Glättli Balthasar, Imboden Natalie, Klopfenstein Broggini Delphine, Mahaim Raphaël, Michaud Gigon Sophie, Pasquier-Eichenberger Isabelle, Porchet Léonore, Prelicz-Huber Katharina, Schneider Meret, Trede Aline, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234164","28.09.2023","Pasquier-Eichenberger Isabelle, Walder Nicolas, Arslan Sibel, Baumann Kilian, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Girod Bastien, Glättli Balthasar, Imboden Natalie, Klopfenstein Broggini Delphine, Mahaim Raphaël, Michaud Gigon Sophie, Porchet Léonore, Prelicz-Huber Katharina, Python Valentine, Schneider Meret, Trede Aline, Walder Nicolas, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234152","28.09.2023","Burkart Thierry"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234074","27.09.2023","Bourgeois Jacques, de Montmollin Simone"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234062","26.09.2023","Dittli Josef"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234057","26.09.2023","Fridez Pierre-Alain, Aebi Andreas, Atici Mustafa, Bulliard-Marbach Christine, Crottaz Brigitte, Fehlmann Rielle Laurence, Friedl Claudia, Gschwind Jean-Paul, Hurni Baptiste, Locher Benguerel Sandra, Maillard Pierre-Yves, Maitre Vincent, Pult Jon, Schneider Schüttel Ursula, Seiler Graf Priska, Storni Bruno, von Siebenthal Erich, Wasserfallen Flavia, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233965","ngIf: businessRole.Committees.CommitteeName Geschäftsprüfungskommission Nationalrat end ngIf: businessRole.Committees.CommitteeName","Geschäftsprüfungskommission Nationalrat"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233947","16.06.2023","Mazzone Lisa"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233940","16.06.2023","Schneider Meret, Kälin Irène, Baumann Kilian, Giacometti Anna, Mahaim Raphaël, Munz Martina, Trede Aline, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233938","16.06.2023","Schneider Meret, Andrey Gerhard, Baumann Kilian, Bellaiche Judith, Egger Mike, Girod Bastien, Gredig Corina, Gugger Niklaus-Samuel, Haab Martin, Mahaim Raphaël, Munz Martina, Silberschmidt Andri, Trede Aline, Wasserfallen Christian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233917","16.06.2023","Bregy Philipp Matthias"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233892","16.06.2023","Egger Kurt, Trede Aline, Baumann Kilian, Brenzikofer Florence, Clivaz Christophe, Glättli Balthasar, Gysin Greta, Klopfenstein Broggini Delphine, Mahaim Raphaël, Michaud Gigon Sophie, Schlatter Marionna, Töngi Michael, Trede Aline, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233862","15.06.2023","Clivaz Christophe, Amoos Emmanuel, Bourgeois Jacques, Dandrès Christian, Egger Kurt, Gysin Greta, Jauslin Matthias Samuel, Klopfenstein Broggini Delphine, Page Pierre-André, Pointet François, Roduit Benjamin, Roth Pasquier Marie-France, Schlatter Marionna, Storni Bruno, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233804","15.06.2023","Brenzikofer Florence, Baumann Kilian, Clivaz Christophe, Fivaz Fabien, Girod Bastien, Glättli Balthasar, Gredig Corina, Imboden Natalie, Locher Benguerel Sandra, Mahaim Raphaël, Masshardt Nadine, Michaud Gigon Sophie, Moser Tiana Angelina, Munz Martina, Porchet Léonore, Schaffner Barbara, Schlatter Marionna, Schneeberger Daniela, Schneider Meret, Trede Aline, von Falkenstein Patricia, Walder Nicolas, Wettstein Felix, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233770","15.06.2023","Imboden Natalie, Baumann Kilian, Badertscher Christine, Baumann Kilian, Brenzikofer Florence, Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233712","14.06.2023","Amoos Emmanuel, Addor Jean-Luc, Aebischer Matthias, Baumann Kilian, Bregy Philipp Matthias, Clivaz Christophe, Crottaz Brigitte, Dandrès Christian, de la Reussille Denis, Fehlmann Rielle Laurence, Fivaz Fabien, Fridez Pierre-Alain, Giacometti Anna, Gmür Alois, Gössi Petra, Graber Michael, Gysin Greta, Hurni Baptiste, Kamerzin Sidney, Keller Peter, Landolt Martin, Locher Benguerel Sandra, Maillard Pierre-Yves, Marchesi Piero, Marra Ada, Nantermod Philippe, Nordmann Roger, Piller Carrard Valérie, Pult Jon, Rechsteiner Thomas, Regazzi Fabio, Roduit Benjamin, Romano Marco, Roth Franziska, Schwander Pirmin, Stadler Simon, Storni Bruno, Wasserfallen Flavia"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233676","13.06.2023","Z'graggen Heidi"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233442","ngIf: businessRole.Committees.CommitteeName Finanzkommission Nationalrat end ngIf: businessRole.Committees.CommitteeName","Finanzkommission Nationalrat, Andrey Gerhard, Farinelli Alex"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233411","17.03.2023","Schneider Meret, Andrey Gerhard, Baumann Kilian, Mahaim Raphaël, Schlatter Marionna, Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233382","17.03.2023","Töngi Michael, Egger Kurt, Gafner Andreas, Matter Michel, Munz Martina, Pasquier-Eichenberger Isabelle, Roduit Benjamin, Roth Pasquier Marie-France, Schlatter Marionna, Schneider Schüttel Ursula, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233359","17.03.2023","Schilliger Peter"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233357","17.03.2023","Brenzikofer Florence, Egger Kurt, Glättli Balthasar, Locher Benguerel Sandra, Masshardt Nadine, Munz Martina, Pasquier-Eichenberger Isabelle, Pult Jon, Schlatter Marionna, Töngi Michael, Trede Aline, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233354","17.03.2023","Girod Bastien, Clivaz Christophe, Fischer Roland, Flach Beat, Guggisberg Lars, Gysin Greta, Landolt Martin, Pasquier-Eichenberger Isabelle, Ryser Franziska, Schlatter Marionna"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233339","17.03.2023","Baumann Kilian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233319","16.03.2023","Porchet Léonore, Baumann Kilian, Bendahan Samuel, Bourgeois Jacques, Fehlmann Rielle Laurence, Michaud Gigon Sophie, Nicolet Jacques, Page Pierre-André, Python Valentine, Ritter Markus, Siegenthaler Heinz, Weichelt Manuela, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233288","16.03.2023","Weichelt Manuela, Andrey Gerhard, Arslan Sibel, Badertscher Christine, Baumann Kilian, Brenzikofer Florence, Clivaz Christophe, Egger Kurt, Fivaz Fabien, Glättli Balthasar, Gysin Greta, Imboden Natalie, Kälin Irène, Klopfenstein Broggini Delphine, Michaud Gigon Sophie, Pasquier-Eichenberger Isabelle, Porchet Léonore, Prelicz-Huber Katharina, Ryser Franziska, Schlatter Marionna, Schneider Meret, Trede Aline, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233283","16.03.2023","Andrey Gerhard, Fischer Roland, Jauslin Matthias Samuel, Landolt Martin, Widmer Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233262","16.03.2023","Silberschmidt Andri, Hurni Baptiste, Badran Jacqueline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233233","16.03.2023","Python Valentine, Schläpfer Therese, Clivaz Christophe, Glättli Balthasar, Klopfenstein Broggini Delphine, Porchet Léonore, Prelicz-Huber Katharina, Trede Aline, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233220","16.03.2023","Fässler Daniel"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233219","16.03.2023","Reichmuth Othmar, Chassot Isabelle, Engler Stefan, Noser Ruedi, Rieder Beat, Stark Jakob, Zanetti Roberto, Zopfi Mathias"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233149","14.03.2023","Michaud Gigon Sophie, Bertschy Kathrin, Bourgeois Jacques, Brenzikofer Florence, Clivaz Christophe, Flach Beat, Gredig Corina, Grin Jean-Pierre, Grossen Jürg, Gschwind Jean-Paul, Kamerzin Sidney, Klopfenstein Broggini Delphine, Mahaim Raphaël, Masshardt Nadine, Meier Andreas, Pasquier-Eichenberger Isabelle, Pointet François, Python Valentine, Roth Pasquier Marie-France, Ruch Daniel, Stadler Simon, Studer Lilian, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233129","14.03.2023","Reichmuth Othmar, Dittli Josef, Fässler Daniel, Stark Jakob"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233107","09.03.2023","Clivaz Christophe, Andrey Gerhard, Badertscher Christine, Dandrès Christian, de Quattro Jacqueline, Egger Kurt, Fivaz Fabien, Fluri Kurt, Friedl Claudia, Giacometti Anna, Girod Bastien, Gugger Niklaus-Samuel, Jauslin Matthias Samuel, Klopfenstein Broggini Delphine, Masshardt Nadine, Matter Michel, Munz Martina, Pasquier-Eichenberger Isabelle, Roth Pasquier Marie-France, Schlatter Marionna, Schneider Schüttel Ursula, Studer Lilian, Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233090","08.03.2023","Fridez Pierre-Alain, Amoos Emmanuel, Crottaz Brigitte, Dandrès Christian, Fehlmann Rielle Laurence, Hurni Baptiste, Marti Min Li, Matter Michel, Munz Martina, Pointet François, Pult Jon, Schneider Schüttel Ursula, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233036","28.02.2023","Aebischer Matthias, Pult Jon, Schaffner Barbara, Schneider-Schneiter Elisabeth, Töngi Michael, von Falkenstein Patricia"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233013","ngIf: businessRole.Committees.CommitteeName Aussenpolitische Kommission Nationalrat end ngIf: businessRole.Committees.CommitteeName","Aussenpolitische Kommission Nationalrat, Nussbaumer Eric, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233007","ngIf: businessRole.Committees.CommitteeName Kommission für Umwelt, Raumplanung und Energie Nationalrat end ngIf: businessRole.Committees.CommitteeName","Kommission für Umwelt, Raumplanung und Energie Nationalrat, Jauslin Matthias Samuel, Nordmann Roger"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233006","ngIf: businessRole.Committees.CommitteeName Kommission für Umwelt, Raumplanung und Energie Nationalrat end ngIf: businessRole.Committees.CommitteeName","Kommission für Umwelt, Raumplanung und Energie Nationalrat, Jauslin Matthias Samuel, Nordmann Roger"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234519","22.12.2023","Addor Jean-Luc, Clivaz Christophe, de Quattro Jacqueline, Kamerzin Sidney, Roduit Benjamin, Ruch Daniel, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234324","ngIf: businessRole.Committees.CommitteeName Geschäftsprüfungskommission Nationalrat end ngIf: businessRole.Committees.CommitteeName","Geschäftsprüfungskommission Nationalrat, Molina Fabian, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234271","29.09.2023","Mahaim Raphaël, Bendahan Samuel, Berthoud Alexandre, Buffat Michaël, Crottaz Brigitte, de Quattro Jacqueline, Feller Olivier, Grin Jean-Pierre, Maillard Pierre-Yves, Marra Ada, Michaud Gigon Sophie, Nicolet Jacques, Nordmann Roger, Pointet François, Porchet Léonore, Python Valentine, Ruch Daniel, Weber Céline, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233722","14.06.2023","Pointet François, Christ Katja, Bellaiche Judith, Brunner Thomas, Christ Katja, Fischer Roland, Flach Beat, Fluri Kurt, Gredig Corina, Grossen Jürg, Maitre Vincent, Matter Michel, Mettler Melanie, Moser Tiana Angelina, Nordmann Roger, Nussbaumer Eric, Romano Marco, Schneider Schüttel Ursula, Weber Céline, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233715","14.06.2023","Farinelli Alex"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233703","14.06.2023","Würth Benedikt, Bauer Philippe, Engler Stefan, Fässler Daniel, Français Olivier, Friedli Esther, Rieder Beat, Wicki Hans"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233517","03.05.2023","Regazzi Fabio, Cattaneo Rocco, Marchesi Piero, Quadri Lorenzo, Stadler Simon"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233497","ngIf: businessRole.Committees.CommitteeName Kommission für Verkehr und Fernmeldewesen Nationalrat end ngIf: businessRole.Committees.CommitteeName","Kommission für Verkehr und Fernmeldewesen Nationalrat, Romano Marco, Wasserfallen Christian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233367","17.03.2023","Schlatter Marionna, Pasquier-Eichenberger Isabelle, Pult Jon, Schaffner Barbara, Töngi Michael, Trede Aline, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233252","16.03.2023","Quadri Lorenzo"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233209","16.03.2023","Dittli Josef"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233042","01.03.2023","Bellaiche Judith"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244616","20.12.2024","Buffat Michaël"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244504","19.12.2024","Zybach Ursula, Aebischer Matthias, Badertscher Christine, Candinas Martin, Clivaz Christophe, Grossen Jürg, Meier Andreas, Pult Jon"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244471","19.12.2024","Broulis Pascal, Juillard Charles, Maret Marianne"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244303","05.12.2024","Imark Christian, Klopfenstein Broggini Delphine, Töngi Michael, Addor Jean-Luc, Amaudruz Céline, Bläsi Thomas, Blunschy Dominik, Bregy Philipp Matthias, Calame Didier, de Quattro Jacqueline, Farinelli Alex, Fehr Düsel Nina, Gafner Andreas, Gartmann Walter, Götte Michael, Haab Martin, Hübscher Martin, Knutti Thomas, Kolly Nicolas, Marchesi Piero, Michel Simon, Nantermod Philippe, Paganini Nicolò, Pamini Paolo, Rechsteiner Thomas, Reimann Lukas, Riem Katja, Riner Christoph, Schmid Pascal, Schneeberger Daniela, Sormanni Daniel, Stettler Thomas, Thalmann-Bieri Vroni, Vincenz-Stauffacher Susanne, Vontobel Erich, Wandfluh Ernst"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244293","04.12.2024","Tuosto Brenda, Brenzikofer Florence, Candan Hasan, Clivaz Christophe, Crottaz Brigitte, Docourt Martine, Gysin Greta, Klopfenstein Broggini Delphine, Nordmann Roger, Piller Carrard Valérie, Pult Jon, Schläfli Nina, Schlatter Marionna, Seiler Graf Priska, Töngi Michael, Walder Nicolas, Zryd Andrea"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244175","27.09.2024","Imark Christian, Addor Jean-Luc, Bally Maya, Bregy Philipp Matthias, Bühler Manfred, Calame Didier, de Courten Thomas, de Quattro Jacqueline, Gartmann Walter, Glarner Andreas, Golay Roger, Götte Michael, Grüter Franz, Guggisberg Lars, Gutjahr Diana, Haab Martin, Hübscher Martin, Hurter Thomas, Jauslin Matthias Samuel, Kolly Nicolas, Kutter Philipp, Marchesi Piero, Paganini Nicolò, Page Pierre-André, Pamini Paolo, Quadri Lorenzo, Rechsteiner Thomas, Reimann Lukas, Riner Christoph, Roduit Benjamin, Schmid Pascal, Schneeberger Daniela, Thalmann-Bieri Vroni, Theiler Heinz, Vincenz-Stauffacher Susanne, Vontobel Erich, Wasserfallen Christian, Zuberbühler David"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244116","26.09.2024","Candan Hasan, Alijaj Islam, Bäumle Martin, Bendahan Samuel, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Friedl Claudia, Glättli Balthasar, Gysi Barbara, Hässig Patrick, Jauslin Matthias Samuel, Marti Min Li, Meier Andreas, Molina Fabian, Munz Martina, Nordmann Roger, Piller Carrard Valérie, Porchet Léonore, Prelicz-Huber Katharina, Pult Jon, Roth David, Schaffner Barbara, Schläfli Nina, Schlatter Marionna, Seiler Graf Priska, Töngi Michael, Walder Nicolas, Wasserfallen Christian, Weichelt Manuela, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243964","24.09.2024","Tuosto Brenda, Alijaj Islam, Amoos Emmanuel, Clivaz Christophe, Crottaz Brigitte, Fehlmann Rielle Laurence, Friedl Claudia, Gysi Barbara, Klopfenstein Broggini Delphine, Marti Min Li, Munz Martina, Nordmann Roger, Piller Carrard Valérie, Porchet Léonore, Seiler Graf Priska, Töngi Michael, Tschopp Jean, Zryd Andrea"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243697","13.06.2024","Suter Gabriela, Flach Beat, Kutter Philipp, Marti Min Li, Meier Andreas, Pult Jon, Roth David, Schaffner Barbara, Tuosto Brenda"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243682","13.06.2024","Sauter Regine, Barandun Nicole, Bäumle Martin, Bürgin Yvonne, Candinas Martin, Fischer Benjamin, Gugger Niklaus-Samuel, Hübscher Martin, Hurter Thomas, Jauslin Matthias Samuel, Kutter Philipp, Meier Andreas, Rutz Gregor, Silberschmidt Andri, Walti Beat"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243396","ngIf: businessRole.Committees.CommitteeName Sicherheitspolitische Kommission Nationalrat end ngIf: businessRole.Committees.CommitteeName","Sicherheitspolitische Kommission Nationalrat, Hurter Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243392","ngIf: businessRole.Committees.CommitteeName Kommission für Verkehr und Fernmeldewesen Nationalrat end ngIf: businessRole.Committees.CommitteeName","Kommission für Verkehr und Fernmeldewesen Nationalrat, Pult Jon, Silberschmidt Andri"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243324","15.03.2024","Gugger Niklaus-Samuel, Alijaj Islam, Arslan Sibel, Bally Maya, Büchel Roland Rino, Bürgin Yvonne, Clivaz Christophe, Fonio Giorgio, Glättli Balthasar, Hässig Patrick, Jost Marc, Klopfenstein Broggini Delphine, Kutter Philipp, Lohr Christian, Maitre Vincent, Müller-Altermatt Stefan, Munz Martina, Nause Reto, Paganini Nicolò, Piller Carrard Valérie, Porchet Léonore, Revaz Estelle, Rosenwasser Anna, Rüegsegger Hans Jörg, Steinemann Barbara, Storni Bruno, Trede Aline, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243136","12.03.2024","Würth Benedikt, Engler Stefan, Friedli Esther, Hegglin Peter, Rieder Beat"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243071","29.02.2024","Imark Christian, Amaudruz Céline, Arslan Sibel, Bläsi Thomas, Brenzikofer Florence, Buffat Michaël, Bühler Manfred, Christ Katja, Cottier Damien, de Courten Thomas, Fivaz Fabien, Freymond Sylvain, Fridez Pierre-Alain, Golay Roger, Klopfenstein Broggini Delphine, Nussbaumer Eric, Pahud Yvan, Piller Carrard Valérie, Pult Jon, Revaz Estelle, Schneeberger Daniela, Schneider-Schneiter Elisabeth, Sollberger Sandra, Sormanni Daniel, Stadler Simon, Stettler Thomas, Tuosto Brenda, von Falkenstein Patricia, Walder Nicolas, Wettstein Felix, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253894","20.06.2025","Candan Hasan, Brenzikofer Florence, Chollet Clarence, Clivaz Christophe, Crottaz Brigitte, De Ventura Linda, Friedl Claudia, Glättli Balthasar, Porchet Léonore, Pult Jon, Roth David, Schneider Meret, Seiler Graf Priska, Töngi Michael, Walder Nicolas, Weichelt Manuela, Wettstein Felix, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253710","19.06.2025","Zopfi Mathias"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253707","19.06.2025","Dittli Josef"
